BASE_DATE,ID_KISP,CLEAN_PRICE,MAT_YLD,MAT_MOD_DUR,MAT_CONVEX
20210606,XS1388938802,107.959929,0.0099422,4.5423609,10.7178414
20210607,XS1388938802,107.9583311,0.0099363,4.5396312,10.7054308
20210608,XS1388938802,108.1700409,0.0094955,4.53739,10.694556
20210609,XS1388938802,108.2287374,0.0093665,4.5348019,10.6826021
20210610,XS1388938802,108.2736112,0.0092656,4.5321943,10.6706082
20210611,XS1388938802,108.4072418,0.008984,4.5297806,10.6592167
20210612,XS1388938802,108.5076036,0.0087701,4.5272664,10.6475045
20210613,XS1388938802,108.5052102,0.0087652,4.524535,10.63513
20210614,XS1388938802,108.5028134,0.0087602,4.5218037,10.6227631
20210615,XS1388938802,108.3574518,0.0090467,4.5187623,10.6094449
20210616,XS1388938802,108.2345948,0.009288,4.5157572,10.5962487
20210617,XS1388938802,108.1956454,0.0093581,4.5129707,10.5837442
20210618,XS1388938802,107.6520754,0.0104646,4.5091222,10.5680046
20210619,XS1388938802,107.7162649,0.0103235,4.5065654,10.5562436
20210620,XS1388938802,107.7144274,0.0103182,4.5038347,10.5439277
20210621,XS1388938802,107.7125878,0.010313,4.5011041,10.5316192
20210622,XS1388938802,107.7897381,0.0101449,4.4987074,10.5204406
20210623,XS1388938802,107.6470523,0.0104302,4.4956279,10.5070466
20210624,XS1388938802,107.7724794,0.0101623,4.4931539,10.4955259
20210625,XS1388938802,107.5985881,0.0105124,4.4900408,10.4820805
20210626,XS1388938802,107.5810284,0.0105398,4.4872792,10.469718
20210627,XS1388938802,107.5791149,0.0105349,4.4845482,10.4574534
20210628,XS1388938802,107.5771985,0.0105299,4.4818172,10.4451964
20210629,XS1388938802,107.5376469,0.010603,4.4789896,10.4326459
20210630,XS1388938802,107.6113618,0.0104412,4.4764218,10.4209005
20210701,XS1388938802,107.6631404,0.0103248,4.4738128,10.4090402
20210702,XS1388938802,107.6671111,0.0103075,4.4710943,10.3968563
20210703,XS1388938802,107.5990156,0.0104398,4.4682364,10.3842598
20210704,XS1388938802,107.5969945,0.0104349,4.4655052,10.3720465
20210705,XS1388938802,107.5949701,0.0104301,4.4627739,10.3598407
20210706,XS1388938802,107.8056528,0.0099833,4.4604674,10.3489046
20210707,XS1388938802,107.7601139,0.0100686,4.4576562,10.3364779
20210708,XS1388938802,107.9818023,0.009599,4.4554143,10.3257717
20210709,XS1388938802,108.1887275,0.0091605,4.4531464,10.3149974
20210710,XS1388938802,108.1978608,0.0091318,4.4503929,10.3027245
20210711,XS1388938802,108.1952933,0.0091274,4.4476609,10.2905579
20210712,XS1388938802,108.1927233,0.0091229,4.4449289,10.2783989
20210713,XS1388938802,108.1248503,0.009254,4.4420855,10.2659293
20210714,XS1388938802,108.0596521,0.0093798,4.4392615,10.2535412
20210715,XS1388938802,107.869646,0.0097659,4.4361653,10.2403421
20210716,XS1388938802,108.0745408,0.0093295,4.4338558,10.2294684
20210717,XS1388938802,108.0726561,0.0093237,4.43114,10.2174054
20210718,XS1388938802,108.0699029,0.0093198,4.4284073,10.2052892
20210719,XS1388938802,108.0671474,0.0093158,4.4256746,10.1931805
20210720,XS1388938802,108.1484467,0.0091365,4.423115,10.1815909
20210721,XS1388938802,108.4493532,0.0085002,4.4210604,10.1715233
20210722,XS1388938802,108.6300341,0.0081146,4.4186995,10.1605271
20210723,XS1388938802,108.3331187,0.0087218,4.4153292,10.1465448
20210724,XS1388938802,108.3417626,0.0086938,4.4126119,10.1345125
20210725,XS1388938802,108.3387892,0.0086899,4.4098789,10.1224463
20210726,XS1388938802,108.3358014,0.008686,4.4071459,10.1103874
20210727,XS1388938802,108.4647436,0.0084068,4.4046949,10.0991695
20210728,XS1388938802,108.3475136,0.0086413,4.4017188,10.0864066
20210729,XS1388938802,108.3800545,0.0085631,4.3990353,10.0745003
20210730,XS1388938802,108.3330518,0.0086512,4.3962055,10.0621842
20210731,XS1388938802,108.402981,0.0084948,4.3936341,10.0506446
20210801,XS1388938802,108.4074126,0.0084855,4.3909011,10.0386302
20210802,XS1388938802,108.4043698,0.0084816,4.3881681,10.0266233
20210803,XS1388938802,108.4896502,0.0082929,4.3855987,10.0150819
20210804,XS1388938802,108.6151607,0.00802,4.3831489,10.0039268
20210805,XS1388938802,108.6185709,0.0080023,4.3804367,9.9920047
20210806,XS1388938802,108.4589086,0.0083261,4.3773884,9.9791179
20210807,XS1388938802,108.2174696,0.0088227,4.3741546,9.9656867
20210808,XS1388938802,108.2145522,0.0088188,4.3714218,9.9537262
20210809,XS1388938802,108.2116322,0.0088148,4.368689,9.941773
20210810,XS1388938802,108.0829576,0.0090759,4.3656877,9.9290442
